1,EASTERNWESTKHASIHILLS,2,2,2
2,EASTGAROHILLS,3,0,1
3,EASTJAINTIAHILLS,3,0,0
4,EASTKHASIHILLS,11,1,2
5,NORTHGAROHILLS,4,0,1
6,RIBHOI,4,0,1
7,SOUTHGAROHILLS,5,1,3
8,SOUTHWESTGAROHILLS,5,0,2
9,SOUTHWESTKHASIHILLS,2,1,0
10,WESTGAROHILLS,8,1,5
11,WESTJAINTIAHILLS,3,0,0
12,WESTKHASIHILLS,5,2,0
