district,Tar/ Br,SC No,Amt,ST No,Amt,Tar/ Br,Women (General) No,Amt,Tot Tar,Total No,Amt
Sikkim (State Total),161,15,10.62,43,10.62,161,10,10.62,322,68,10.62
