District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Card Activated,AH Rupay Card Issued No.,AH Outstanding amount,Total AH KCC No.,KCC Animal Husbandry Disbursed Amt,KCC Animal Husbandry Issued No. (Incl. Renewal),KCC Card Activated,Rupay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,11.3,36,0.67,1,5,5,79.03,104,20.29,22,4674,11664,21599.21,32497,3856.79,2578
