District,Total PSA NPA Amt,Total PSA NPA No.,Total PS O/S Amt,Total PS O/S No.,Other PS NPA Amt,Other PS Total NPA Amt,Other PS Total NPA No.,Other PS Total O/S Amt,Other PS Total O/S No.,Amt NPA Pct Msme,Total Msme NPA Amt (PS),Total Msme NPA No. (PS),Total Msme O/S Amt (PS),Total Msme O/S No. (PS),Agri Amt % NPA,Total Agri NPA Amt (PS),Total Agri NPA No. (PS),Total Agri O/S Amt (PS),Total Agri O/S No. (PS)
Ri Bhoi,9.04,16105,113825.11,46555,1.08,107.31,98,9945.14,2371,1.86,1350.18,846,72477.83,5271,28.13,8832.05,15161,31402.14,38913
