District,Loans to Weaker Amt,Loans to Weaker No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Informal Credit Amt,Informal Credit A/C,Renewable Energy Amt,Renewable Energy A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,7802.47,7275,1253.75,221,5.94,7,589,2,556.71,123,102.1,89
