District,Total IC-Agri O/S Amt,Total IC-Agri O/S No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,1346.54,576,650.21,342,1.24,2,472.35,105,7.55,37,197.49,70,17.7,20
