district,ah_amount_standing_out,ed_card_ah_activat,for_no_of_renewal_including_quarter_during_issued_fishries_kcc,kcc_quarter_during_amount_animal_for_disbursed_husbandary,kcc_quarter_during_disbursed_amount_fishery_for,no_during_of_bandary_animal_renewal_including_hus_kcc_quarter_issued_for,no_kcc_o/s_total,no_kcc_of_total_ah,no_kcc_of_total_fishery,no_of_renewal_including_quarter_during_issued_kcc,o/s_total_amount_kcc,of_issued_card_rupay_number,of_issued_card_rupay_number_ah,of_issued_card_rupay_number_fishery,out_amount_standing_fishery,quarter_during_amount_bursed_dis_kcc,vated_acti_card_ery_fish,vated_acti_card_kcc
Ri Bhoi,59.8,2,20,52.49,11.61,57,31354,68,43,4560,20571.58,11821,2,0,13.72,4853.8,0,4739
