district,a/c_tion_duc_pro_farm,ah_kccs_amt_allied_activities_and_for,amt_clinic,amt_dairy,amt_farm_nisation_mecha,amt_godown,amt_ifsheries,amt_o/s_total_icagri,amt_other,amt_poultry,amt_tion_duc_pro_farm,ic_no_clin,no_dairy,no_eries_ifsh,no_farm_nisation_mecha,no_godown,no_o/s_agri_ic_total,no_other,no_poultry,ties_for_and_no_activi_allied_ah_kccs
Ri Bhoi,0,13.08,0.02,193.14,12.86,0,0.73,749.64,193.6,336.21,0,1,73,4,74,0,474,216,92,14
