district,a/c_able_energy_renew,a/c_credit_export,a/c_credit_informal,a/c_infra_social_structure,a/c_ps_housing,amt_credit_export,amt_credit_informal,amt_energy_renewable,amt_loans_weaker_to,no_loans_weaker_to,ps_a/c_education,ps_amt_housing,ps_amt_other_total_disb,ps_no_other_total_disb,tion_amt_ps_educa,ture_social_amt_infrastruc
Ri Bhoi,1,0,8,1,95,0,14.69,1800,10994.32,10652,120,691.94,2665.32,225,155.99,2.7
