district,a/c_pro_farm_duction,amt_ah_allied_kccs_and_activities_for,amt_clinic,amt_dairy,amt_farm_nisation_mecha,amt_godown,amt_ifsheries,amt_other,amt_poultry,amt_tion_duc_pro_farm,ic_amt_disb_total_agri,ies_no_ifsher,no_ah_allied_kccs_and_activities_for,no_clinic,no_dairy,no_farm_nisation_mecha,no_godown,no_ic_disb_total_agri,no_other,no_poultry
Ri Bhoi,0,7.05,0,37.73,10.07,0,0,105.09,273.31,0,433.25,0,11,0,40,22,0,191,57,61
