district,amt_npa_kishore,amt_npa_sishu,amt_npa_tarun,amt_npa_total_mudra,no_npa_kishore,no_npa_sishu,no_npa_tarun,no_o/s_sishu,no_o/s_tarun,npa_amt%_mudra,npa_total_no_mudra,o/s_amt_kishore,o/s_no_kishore,o/s_sishu_amt,o/s_tarun_amt,o/s_total_amt_mudra,o/s_total_no_mudra
Ri Bhoi,256.6,21.85,113.82,392.27,207,137,30,2743,285,8.74,374,2076.14,1183,799.75,1610.33,4486.22,4211
