district,(PS) Amt Tot MSME Disb,No. Disb (PS) Tot MSME,Amt MSMEs under Others,A/C MSMEs under Others,Amt WC KVIC,A/C WC KVIC,Amt TL KVIC,A/C TL KVIC,Amt WC Medium,A/C WC dium Me-,um Amt TL Medi-,A/C TL dium Me-,Amt WC Small,A/C WC Small,TL Small Amt,A/C TL Small,Amt WC Micro,A/C WC Micro,TL Amt Micro,A/C TL cro Mi-
Ri Bhoi,3695.21,329,60.42,68,3.76,2,10.66,6,312.65,1,937.96,3,337.38,3,1032.75,9,286.08,109,713.55,128
