district,Amt O/S Total IC-Agri,No. O/S Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,ic No Clin-,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ities for and Activ- Allied AH KCCs Amt,ties for and No Activi- Allied AH KCCs
Ri Bhoi,1881.42,665,1478.26,413,0.77,1,0,0,8.7,13,127.73,35,25.85,92,230.78,102,0,0,9.33,9
