district,% Amt. NPA NULM,Amt. NPA NULM,NPA No. NULM,Amt. O/S NULM,No. O/S NULM,Disb Year Total Amount NULM Current,Disb rent Total NULM No. Year Cur-,SHG No. Women Beneifciary of,Amt. SHG Women,No. SHG en Wom-,of SHG ciary Beneif- No.,Amt SHG,No. SHG,of Sep-G ciary Beneif- No.,G Amt. Sep-,No G Sep-,I Amt Sep-,I No. Sep-
Ri Bhoi,0,6.42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
