district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,Amt. O/S Total MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,Amt. NPA Kishore,No. NPA Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,15.16,709.76,952,4683.01,7727,110.1,28,963.99,179,540.22,606,3100.42,4015,59.44,318,618.6,3533
