District,NPA Amt.% MUDRA,Total MUDRA NPA Amt,Total MUDRA NPA No.,Total MUDRA O/S Amt,Total MUDRA O/S No.,Tarun Plus O/S Amt,Tarun Plus O/S No.,Tarun NPA Amt,Tarun NPA No.,Tarun O/S Amt,Tarun O/S No.,Kishore NPA Amt,Kishore NPA No.,Kishore O/S Amt,Kishore O/S No.,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,9.93,639.98,598,6447.39,6339,60.94,5,209.78,48,2263.08,390,392.32,323,3170.71,2136,37.88,227,952.66,3808
