District,Weaker Section Loans Amt,Weaker Section Loans No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Informal Credit Amt,Informal Credit A/C,Renewable Energy Amt,Renewable Energy A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,4171.22,4288,1007.01,265,67.88,152,507.95,13,384.54,49,46.64,51
