District,Total IC-Agri O/S Amt,Total IC-Agri O/S No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,1758735.84,735,1757943.22,375,2.63,9,619.56,257,4.1,18,143.58,54,22.75,22
