District,Total IC-Agri Disbursement Amt,Total IC-Agri Disbursement No.,Other Amt,Other No.,Poultry Amt,Poultry No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,198.69,107,131.3,23,62.65,68,3.45,8,1.29,8
