district,O/S Total Amt IC-Agri,No. O/S Total IC-Agri,Other Amt,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,No Poultry,Amt nisation Mecha- Farm,No nisation Mecha- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Activities Allied and for,AH No KCCs Activities Allied and for
Ri Bhoi,1712,742,891.01,368,0,0,0,0,4.49,11,643.52,270,3.26,16,147.07,55,0,0,22.65,22
