District,Weaker Section Loans Amt,Weaker Section Loans No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Informal Credit Amt,Informal Credit A/C,Renewable Energy Amt,Renewable Energy A/C,Social Infrastructure Amt,Social Infrastructure A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,8568.3,10200,1841.14,412,39.03,101,566.09,28,0.01,1,996.62,108,239.39,174
