district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,Disb Other Total No. PS,Amt Credit Informal,A/C Credit Informal,Amt Energy Renewable,A/C able Energy Renew-,ture Social Amt. Infrastruc-,A/C Infra- Social structure,(PS) Amt Housing,(PS) A/C Housing,(PS) Amt Education,(PS) A/C Education,Amt Credit Export,A/C Credit Export
Ri Bhoi,3839.38,3569,697.77,102,0.32,2,495,1,0,0,166.19,59,36.26,40,0,0
