district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Activities Allied and for,ties AH KCCs No Activi- Allied and for
Ri Bhoi,1259.58,531,632.15,320,0,0,0,0,1.03,2,410.7,83,9.5,39,192.82,69,0,0,13.38,18
