District,NPA Amt.% MUDRA,Total MUDRA NPA Amt,Total MUDRA NPA No.,Total MUDRA O/S Amt,Total MUDRA O/S No.,Tarun NPA Amt,Tarun NPA No.,Tarun O/S Amt,Tarun O/S No.,Kishore NPA Amt,Kishore NPA No.,Kishore O/S Amt,Kishore O/S No.,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,9.32,531.27,1042,5702.32,6952,113.13,32,1741.9,299,327.42,291,2964.64,2534,90.72,719,995.78,4119
