District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Outstanding Amt,Total AH KCC No.,KCC Card Activated,RuPay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,9.38,38,3.47,18,9.3,15,6185,9209,16163.99,27626,1195.61,1743
