District,Total Msme Disbursement Amt (PS),Total Msme Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC Working Capital Amt,KVIC Working Capital A/C,KVIC Term Loan Amt,KVIC Term Loan A/C,Medium Working Capital Amt,Medium Working Capital A/C,Medium Term Loan Amt,Medium Term Loan A/C,Small Working Capital Amt,Small Working Capital A/C,Small Term Loan Amt,Small Term Loan A/C,Micro Working Capital Amt,Micro Working Capital A/C,Micro Term Loan Amt,Micro Term Loan A/C
Ri Bhoi,9582.63,590,441.54,108,5,3,61.32,15,500.3,2,1500.91,5,773.03,5,2375.7,18,1031.25,175,2893.58,259
