district,IC- Amt. Disb Total Agri,No. IC- Disb Total Agri,Amt Other,No er Oth-,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,ies no ifsher-,Amt Poultry,try Poul- No,Amt tion anisa- Mech- Farm,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ties AH Amt Activi- Allied and KCCs for,ties and for No Activi- Allied AH KCCs
Ri Bhoi,127,51,16.04,5,0,0,0,0,0.51,1,92.9,30,3.49,6,12.34,3,0,0,1.72,6
