district,NPA Amt.% MUDRA,NPA Total Amt. MUDRA,NPA Total No. MUDRA,O/S Total Amt. MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,NPA Kishore Amt.,NPA No. Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Sishu Amt. O/S,O/S Sishu No.
Ri Bhoi,9.32,531.27,1042,5702.32,6952,113.13,32,1741.9,299,327.42,291,2964.64,2534,90.72,719,995.78,4119
