district,Target MSME (PS) Amount,Target MSME No. (PS),Crop Amount Achv% Loan,Crop Amount Achieved Loan,Crop Achieved Loan No.,Crop Target Amount Loan,Crop Target No. Loan,Amount Achv% Agri(PS),Agri Amount Achieved (PS),Agri Achieved (PS) No.,Agri Target Amount (PS),Agri Target No. (PS)
Ri Bhoi,24148,6767,53.87,6491.07,8078,12050.01,17643,48.4,9748.91,10168,20141.18,22888
