district,NPA Amt.% MUDRA,NPA Total Amt. MUDRA,NPA Total No. MUDRA,O/S Total Amt. MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,NPA Kishore Amt.,NPA No. Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Sishu Amt. O/S,O/S Sishu No.
Ri Bhoi,8.71,550.54,818,6322.26,7436,154.16,40,1939.96,342,333.35,326,3343.13,2718,63.03,452,1039.17,4376
