district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No Other,Amt Clinic,No Clinic,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,AH KCCs Amt Activities Allied and for,ties AH KCCs No Activi- Allied and for
Ri Bhoi,1410.01,585,684.55,341,0,0,0,0,1.15,2,506.13,119,5.68,37,193.12,68,0,0,19.38,18
