district,vated acti- Card ery Fish-,of card Issued rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,KCC No. renewal) (including quarter during issued Fishries for of,vated acti- Card AH,ber Issued card rupay of Num- AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount bandary animal for disbursed hus-,for No. of hus- renewal) (Including quarter during issued bandary animal KCC,vated acti- Card KCC,ber Issued card rupay of Num-,O/S Total Amount. KCC,No. KCC O/S Total,KCC quarter during Amount bursed Dis-,No. of renewal) (Including quarter during issued KCC
Ri Bhoi,0,0,11.3,36,0.67,1,5,5,79.03,104,20.29,22,4674,11664,21599.21,32497,3856.79,2578
