District,Total Minority Disbursement Amt,Total Minority Disbursement No.,Jains No.,Sikhs Amt,Sikhs No.,Buddhists Amt,Buddhists No.,Muslims Amt,Muslims No.,Christians Amt,Christians No.
Ri Bhoi,10973.86,6887,10,470.96,57,315.8,64,6226.48,2286,3960.62,4470
