district,digital_coverage_for_businesses_current_accounts_total_no_of_eligible_operative_current_business_accounts,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_through_net_banking_no_of_accounts_covered,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_through_net_banking_pct_coverage,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_with_pos_qr_no_of_accounts_covered,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_with_pos_qr_pct_coverage,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_with_mobile_banking_etc_no_of_accounts_covered,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_with_mobile_banking_etc_pct_coverage,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_with_at_least_one_of_facilities_net_banking_pos_qr_mobile_banking_no_of_accounts_covered,digital_coverage_for_businesses_current_accounts_eligible_operative_current_business_accounts_covered_with_at_least_one_of_facilities_net_banking_pos_qr_mobile_banking_pct_coverage,digital_coverage_for_businesses_current_accounts_no_of_operative_current_business_accounts_ineligible_for_digital_coverage_as_per_bank_s_board_approved_policies_pct_coverage,digital_coverage_for_individuals_savings_accounts_eligible_operative_no_of_accounts,digital_coverage_for_individuals_savings_accounts_eligible_operative_of_which_no_of_women_accounts,digital_coverage_for_individuals_savings_accounts_debit_rupay_cards_coverage_total_no_of_accounts_pct_covered,digital_coverage_for_individuals_savings_accounts_debit_rupay_cards_coverage_coverag,digital_coverage_for_individuals_savings_accounts_debit_rupay_cards_coverage_out_of_total_no_of_women_accounts_e_g6_no_of_women_accounts_covered,digital_coverage_for_individuals_savings_accounts_debit_rupay_cards_coverage_pct_covera_ge_for_wome_n_accoun_ts,digital_coverage_for_individuals_savings_accounts_internet_banking_coverage_total_no_of_accou_pct_nts_covere_d,digital_coverage_for_individuals_savings_accounts_internet_banking_coverage_coverag,digital_coverage_for_individuals_savings_accounts_internet_banking_coverage_out_of_total_no_of_wome_n_eaccoun_ts_g6_no_of_wome_n,digital_coverage_for_individuals_savings_accounts_internet_banking_coverage_pct_covera_ge_for_wome_n_accoun_ts,digital_coverage_for_individuals_savings_accounts_mobile_banking_upi_ussd_total_no_of_pct_accounts_covered,digital_coverage_for_individuals_savings_accounts_mobile_banking_upi_ussd_coverag,digital_coverage_for_individuals_savings_accounts_mobile_banking_upi_ussd_out_of_total_no_of_women_accounts_e_g6_no_of_women_accounts_covered,digital_coverage_for_individuals_savings_accounts_mobile_banking_upi_ussd_pct_covera_ge_for_wome_n_accoun_ts,digital_coverage_for_individuals_savings_accounts_aeps_coverage_total_no_of_accounts_pct_covered,digital_coverage_for_individuals_savings_accounts_aeps_coverage_coverag,digital_coverage_for_individuals_savings_accounts_aeps_coverage_out_of_total_no_of_women_accounts_e_g6_no_of_women_accounts_covered,digital_coverage_for_individuals_savings_accounts_aeps_coverage_pct_covera_ge_for_wome_n_accoun_ts,digital_coverage_for_individuals_savings_accounts_coverage_with_at_least_one_of_total_no_of_pct_accounts_covered,digital_coverage_for_individuals_savings_accounts_coverage_with_at_least_one_of_coverag,digital_coverage_for_individuals_savings_accounts_coverage_with_at_least_one_of_out_of_total_no_of_women_accounts_e_g6_no_of_women_accounts_covered,digital_coverage_for_individuals_savings_accounts_coverage_with_at_least_one_of_pct_covera_ge_for_wome_n_accoun_ts,digital_coverage_for_individuals_savings_accounts_no_of_opera_tive_sb_acco_unts_ineligi_ble_for_digital_cover_age_pct_covera_ge_for_wome_n_accoun_ts,eligible_operative_savings_accounts_no_of_accounts,eligible_operative_savings_accounts_of_which_no_of_women_accounts,debit_rupay_cards_coverage_total_no_of_accounts_covered,debit_rupay_cards_coverage_pct_coverage,debit_rupay_cards_coverage_out_of_total_no_of_women_accounts_g6_no_of_women_accounts_covered,debit_rupay_cards_coverage_pct_coverage_for_women_accounts,internet_banking_coverage_total_no_of_accounts_covered,internet_banking_coverage_pct_coverage,internet_banking_coverage_out_of_total_no_of_women_accounts_g6_no_of_women_accounts_covered,internet_banking_coverage_pct_coverage_for_women_accounts,mobile_banking_upi_ussd_coverage_total_no_of_accounts_covered,mobile_banking_upi_ussd_coverage_pct_coverage,mobile_banking_upi_ussd_coverage_out_of_total_no_of_women_accounts_g6_no_of_women_accounts_covered,mobile_banking_upi_ussd_coverage_pct_coverage_for_women_accounts,aeps_coverage_total_no_of_accounts_covered,aeps_coverage_pct_coverage,aeps_coverage_out_of_total_no_of_women_accounts_g6_no_of_women_accounts_covered,aeps_coverage_pct_coverage_for_women_accounts,coverage_with_at_least_one_of_the_digital_modes_of_payment_debit_rupay_cards_internet_banking_mobile_banking_upi_ussd_aeps_total_no_of_accounts_covered,coverage_with_at_least_one_of_the_digital_modes_of_payment_debit_rupay_cards_internet_banking_mobile_banking_upi_ussd_aeps_pct_coverage,coverage_with_at_least_one_of_the_digital_modes_of_payment_debit_rupay_cards_internet_banking_mobile_banking_upi_ussd_aeps_out_of_total_no_of_women_accounts_g6_no_of_women_accounts_covered,coverage_with_at_least_one_of_the_digital_modes_of_payment_debit_rupay_cards_internet_banking_mobile_banking_upi_ussd_aeps_pct_coverage_for_women_accounts,no_of_operative_sb_accounts_ineligible_for_digital_coverage_as_per_bank_s_board_approved_policies_pct_coverage_for_women_accounts,total_no_of_eligible_operative_current_business_accounts,eligible_operative_current_business_accounts_covered_through_net_banking_no_of_accounts_covered,eligible_operative_current_business_accounts_covered_through_net_banking_pct_coverage,eligible_operative_current_business_accounts_covered_with_pos_qr_no_of_accounts_covered,eligible_operative_current_business_accounts_covered_with_pos_qr_pct_coverage,eligible_operative_current_business_accounts_covered_with_mobile_banking_etc_no_of_accounts_covered,eligible_operative_current_business_accounts_covered_with_mobile_banking_etc_pct_coverage,eligible_operative_current_business_accounts_covered_with_at_least_one_of_facilities_net_banking_pos_qr_mobile_banking_no_of_accounts_covered,eligible_operative_current_business_accounts_covered_with_at_least_one_of_facilities_net_banking_pos_qr_mobile_banking_pct_coverage,no_of_operative_current_business_accounts_ineligible_for_digital_coverage_as_per_bank_s_board_approved_policies_pct_coverage
Dhalai,5444,1746,32.07,2797,51.38,2667,48.99,5444,100,356,565801,279718,173808,30.72,85440,30.55,38684,6.84,13922,4.98,125937,22.26,65001,23.24,463869,81.98,222588,79.58,565801,100,279718,100,7012,565801,279718,173808,30.72,85440,30.55,38684,6.84,13922,4.98,125937,22.26,65001,23.24,463869,81.98,222588,79.58,565801,100,279718,100,7012,5444,1746,32.07,2797,51.38,2667,48.99,5444,100,356
Gomati,11173,3792,33.94,4224,37.81,3649,32.66,11173,100,586,738701,379761,274510,37.16,146226,38.5,83908,11.36,32783,8.63,240503,32.56,113161,29.8,571902,77.42,285194,75.1,738701,100,379761,100,9855,738701,379761,274510,37.16,146226,38.5,83908,11.36,32783,8.63,240503,32.56,113161,29.8,571902,77.42,285194,75.1,738701,100,379761,100,9855,11173,3792,33.94,4224,37.81,3649,32.66,11173,100,586
Khowai,5727,2076,36.25,2795,48.8,3230,56.4,5727,100,407,504128,253641,195270,38.73,97278,38.35,52829,10.48,24598,9.7,151248,30,79634,31.4,377033,74.79,183175,72.22,504128,100,253641,100,5265,504128,253641,195270,38.73,97278,38.35,52829,10.48,24598,9.7,151248,30,79634,31.4,377033,74.79,183175,72.22,504128,100,253641,100,5265,5727,2076,36.25,2795,48.8,3230,56.4,5727,100,407
North Tripura,7770,3497,45.01,4645,59.78,2954,38.02,7770,100,500,581719,295170,241480,41.51,128782,43.63,69281,11.91,27010,9.15,173283,29.79,80746,27.36,434234,74.65,209429,70.95,581719,100,295170,100,6751,581719,295170,241480,41.51,128782,43.63,69281,11.91,27010,9.15,173283,29.79,80746,27.36,434234,74.65,209429,70.95,581719,100,295170,100,6751,7770,3497,45.01,4645,59.78,2954,38.02,7770,100,500
Sepahijala,8714,2575,29.55,4002,45.93,4520,51.87,8714,100,511,696106,352440,261183,37.52,134597,38.19,67191,9.65,26740,7.59,244629,35.14,124743,35.39,525474,75.49,246750,70.01,696106,100,352440,100,8719,696106,352440,261183,37.52,134597,38.19,67191,9.65,26740,7.59,244629,35.14,124743,35.39,525474,75.49,246750,70.01,696106,100,352440,100,8719,8714,2575,29.55,4002,45.93,4520,51.87,8714,100,511
South Tripura,8287,3125,37.71,4010,48.39,4031,48.64,8287,100,727,687695,336506,221076,32.15,112260,33.36,60403,8.78,14969,4.45,172880,25.14,81396,24.19,535282,77.84,258859,76.93,687695,100,336506,100,5966,687695,336506,221076,32.15,112260,33.36,60403,8.78,14969,4.45,172880,25.14,81396,24.19,535282,77.84,258859,76.93,687695,100,336506,100,5966,8287,3125,37.71,4010,48.39,4031,48.64,8287,100,727
Unakoti,6282,2069,32.94,2302,36.64,2822,44.92,6282,100,358,423324,212695,159854,37.76,84834,39.89,43964,10.39,18446,8.67,120383,28.44,60686,28.53,324099,76.56,157157,73.89,423324,100,212695,100,2159,423324,212695,159854,37.76,84834,39.89,43964,10.39,18446,8.67,120383,28.44,60686,28.53,324099,76.56,157157,73.89,423324,100,212695,100,2159,6282,2069,32.94,2302,36.64,2822,44.92,6282,100,358
West Tripura,37289,20037,53.73,13847,37.13,20097,53.9,37289,100,2799,1761705,855527,976742,55.44,431524,50.44,,27.76,,15.42,859345,48.78,374967,43.83,1293095,73.4,562703,65.77,1761713,100,855527,100,26310,1761705,855527,976742,55.44,431524,50.44,489065,27.76,131941,15.42,859345,48.78,374967,43.83,1293095,73.4,562703,65.77,1761713,100,855527,100,26310,37289,20037,53.73,13847,37.13,20097,53.9,37289,100,2799
