district,Amt O/S Total IC-Agri,No. O/S Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,ic No Clin-,Amt down Go-,No down Go-,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No Farm nisation Mecha-,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ties for and Amt Activi- Allied AH KCCs,ties for and No Activi- Allied AH KCCs
Ri Bhoi,2206.53,759,1514.43,413,2.58,2,0,0,9.04,15,178.31,67,23.54,72,471.33,181,0,0,7.3,9
