district,Tot Amt. Minority Disb,Disb Tot No. Minority,Amt. JAINS,No. JAINS,Amt. TRIANS ZORAS-,No. TRIANS ZORAS-,Amt. SIKHS,No. SIKHS,Amt. BUD- DHISTS,No BUD- DHISTS,Amt. MUSLIMS,LIMS MUS- No,Amt CHRISTIANS,No. TIANS CHRIS-
Ri Bhoi,10973.86,6887,0,10,0,0,470.96,57,315.8,64,6226.48,2286,3960.62,4470
