district,NPA Amt.% MUDRA,Amt. NPA Total MUDRA,NPA Total No. MUDRA,Amt. O/S Total MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,Amt. NPA Kishore,NPA No. Kishore,Amt. O/S Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,14.57,679.56,883,4664.09,7390,79.63,22,886.63,172,537.93,555,3272.95,4271,62,306,504.51,2947
