district,"Shishu (Loans up to Rs. 50,000) No",Amt,"Kishore (Loans from Rs. 50,001 to Rs. 5.00 Lakh) No",Amt,Tarun (Loans from Rs. 5.00 to Rs. 10.00 Lakh) No,Amt,Total No,Amt
Sikkim (State Total),1544,54.44,994,54.44,337,54.44,2875,54.44
