district,Card tivated ac- Fishery,of Issued card rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,for No. of renewal) (including quarter during issued Fishries KCC,vated acti- Card AH,of Issued card rupay Number AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,No. during of bandary animal renewal) (Including hus- KCC quarter issued for,vated acti- Card KCC,of Issued card rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,quarter during Amount bursed Dis- KCC,No. of renewal) (Including quarter during issued KCC
Ri Bhoi,0,0,9.26,37,1.16,6,0,0,12.08,17,4.82,6,1540,8594,16344.25,27988,987.58,4989
