district,Amt Disb (PS) Tot MSME,No. Disb (PS) Tot MSME,Amt MSMEs under Others,A/C MEs MS- under Others,Amt WC KVIC,A/C WC KVIC,Amt TL KVIC,A/C TL KVIC,um Amt WC Medi-,A/C WC dium Me-,um Amt TL Medi-,A/C TL dium Me-,Amt WC Small,A/C WC Small,Small Amt TL,A/C TL Small,Amt WC Micro,A/C WC Micro,Amt Micro TL,A/C TL cro Mi-
Ri Bhoi,24938.85,897,522.86,159,7.06,7,69.22,22,1198.94,3,3596.82,9,2910.24,12,7362.34,35,2197.96,247,7073.41,403
