district,lending_amount_of_budhist,lending_amount_of_chriatian,lending_amount_of_jain,lending_amount_of_muslim,lending_amount_of_sikh,lending_amount_of_zoroastrian,lending_number_of_budhist,lending_number_of_christian,lending_number_of_jain,lending_number_of_muslim,lending_number_of_sikh,lending_number_of_zoroastrian,outstanding_amount_of_budhist,outstanding_amount_of_christian,outstanding_amount_of_jain,outstanding_amount_of_muslim,outstanding_amount_of_sikh,outstanding_amount_of_zoroastrian,outstanding_number_of_budhist,outstanding_number_of_christian,outstanding_number_of_jain,outstanding_number_of_muslim,outstanding_number_of_sikh,outstanding_number_of_zoroastrian,total_lending_amt,total_lending_no,total_outstanding_amt,total_outstanding_no
Tinsukia,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0.00,0.00,0.00,96.29,0.00,0.00,0,0,0,0,0,0,0.00,0,96.29,0
