district,apy_cumml_no,apy_no,pmjdy_cumml_no,pmjdy_no,pmjjby_cumml_no,pmjjby_no,pmsby_cumml_no,pmsby_no
Kamrup Metro,384,6,4055,1,1072,3,2107,27
