district,cy_kishore_amt,cy_kishore_no,cy_sishu_amt,cy_sishu_no,cy_tarun_amt,cy_tarun_no,kishore_o_s_amt,kishore_o_s_no,sishu_o_s_amt,sishu_o_s_no,tarun_o_s_amt,tarun_o_s_no,total_o_s_ac,total_o_s_amt,total_sanctioned_ac,total_sanctioned_amt
Dibrugarh,0.13,6,0.00,0,0.20,2,0.24,12,0.06,23,0.25,4,39,0.55,8,0.33
