District,Total Msme Disbursement Amt (PS),Total Msme Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC WC Amt,KVIC WC A/C,KVIC TL Amt,KVIC TL A/C,Medium WC Amt,Medium WC A/C,Medium TL Amt,Medium TL A/C,Small WC Amt,Small WC A/C,Small TL Amt,Small TL A/C,Micro WC Amt,Micro WC A/C,Micro TL Amt,Micro TL A/C
Ri Bhoi,3695.21,329,60.42,68,3.76,2,10.66,6,312.65,1,937.96,3,337.38,3,1032.75,9,286.08,109,713.55,128
