District,NPA Pct MUDRA,Total MUDRA NPA Amt,Total MUDRA NPA No.,Total MUDRA O/S Amt,Total MUDRA O/S No.,Tarun NPA Amt,Tarun NPA No.,Tarun O/S Amt,Tarun O/S No.,Kishore NPA Amt,Kishore NPA No.,Kishore O/S Amt,Kishore O/S No.,Amt. NPA Sishu,No. NPA Sishu,Amt. O/S Sishu,No. O/S Sishu
Ri Bhoi,12.78,681.35,1264,5331.2,6786,156.87,34,1568.54,272,418.51,472,2928.97,2787,105.97,758,833.69,3727
