District,Total Msme Disbursement Amt (PS),Total Msme Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC Working Capital Amt,KVIC Working Capital A/C,KVIC Term Loan Amt,KVIC Term Loan A/C,Medium Working Capital Amt,Medium Working Capital A/C,Medium Term Loan Amt,Medium Term Loan A/C,Small Working Capital Amt,Small Working Capital A/C,Small Term Loan Amt,Small Term Loan A/C,Micro Working Capital Amt,Micro Working Capital A/C,Micro Term Loan Amt,Micro Term Loan A/C
Ri Bhoi,32565.35,962,84.55,6,13.68,13,184.01,40,1454.85,4,4214.56,9,3917.23,15,9897.01,45,3401.42,463,9398.04,388
