District,Total IC-Agri O/S Amt,Total IC-Agri O/S No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,1259.58,531,632.15,320,1.03,2,410.7,83,9.5,39,192.82,69,13.38,18
