District,Weaker Section Loans Amt,Weaker Section Loans No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Informal Credit Amt,Informal Credit A/C,Renewable Energy Amt,Renewable Energy A/C,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,3839.38,3569,697.77,102,0.32,2,495,1,166.19,59,36.26,40
