District,Fishery Outstanding Amt,Total Fishery KCC No.,KCC Fishery Disbursed Amt,KCC Fishery Issued No. (Incl. Renewal),AH Card Activated,AH Rupay Card Issued No.,AH Outstanding amount,Total AH KCC No.,KCC Animal Husbandry Disbursed Amt,KCC Animal Husbandry Issued No. (Incl. Renewal),KCC Card Activated,Rupay Card Issued No.,Total KCC O/S Amt,Total KCC O/S No.,KCC Disbursed Amt (Crop),KCC Issued No. (Incl. Renewal)
Ri Bhoi,13.97,42,2.88,4,5,5,77.66,92,24.56,27,4788,11785,21048.42,31984,2211.98,2532
