district,Card tivated ac- Fishery,of Issued card rupay Number Fishery,Out- amount. standing Fishery,no. KCC of Total Fishery,KCC quarter during disbursed Amount Fishery for,for No. of renewal) (including quarter during issued Fishries KCC,vated acti- Card AH,of Issued card rupay Number AH,AH amount. standing Out-,no. KCC of Total AH,KCC quarter during Amount animal for disbursed husbandary,No. during of bandary animal renewal) (Including hus- KCC quarter issued for,vated acti- Card KCC,of Issued card rupay Number,O/S Total Amount. KCC,No. KCC O/S Total,quarter during Amount bursed Dis- KCC,No. of renewal) (Including quarter during issued KCC
Ri Bhoi,0,0,11.88,39,3.96,9,0,0,27.27,29,15.23,17,1797,8919,16825.48,28499,1491.43,2301
