district,Agri Total Amt O/S IC-,No. O/S Agri IC- Total,Amt Other,No er Oth-,Amt Clinic,ic No Clin-,Amt Godown,No Godown,Amt ifsheries,no eries ifsh-,Amt Poultry,No Poultry,Amt Farm nisation Mecha-,No tion anisa- Mech- Farm,Amt Dairy,no Dairy,amt tion duc- Pro- Farm,A/C tion duc- Pro- Farm,ities for and Activ- Allied AH KCCs Amt,ties for and No Activi- Allied AH KCCs
Ri Bhoi,1849.5,689,1450.4,435,0.41,1,0,0,0.91,2,125.34,37,27.19,104,206.71,77,0,0,38.54,33
