District,Total IC-Agri O/S Amt,Total IC-Agri O/S No.,Other Amt,Other No.,Fisheries Amt,Fisheries No.,Poultry Amt,Poultry No.,Farm Mechanisation Amt,Farm Mechanisation No.,Dairy Amt,Dairy No.,AH & Allied Activities KCCs Amt,AH & Allied Activities KCCs No.
Ri Bhoi,1410.01,585,684.55,341,1.15,2,506.13,119,5.68,37,193.12,68,19.38,18
