District,(PS) Amount MSME Target,MSME Target No. (PS),Crop Amount Achv% Loan,Crop Amount Achieved Loan,Crop Loan Achieved No.,Crop Target Amount Loan,Crop Loan Target No.,Amount Achv% Agri(PS),Agri Amount Achieved (PS),Agri Achieved No. (PS),Agri Target Amount (PS),Agri Target No. (PS)
Ri Bhoi,24148,6767,53.87,6491.07,8078,12050.01,17643,48.4,9748.91,10168,20141.18,22888
