District,Total Msme Disbursement Amt (PS),Total Msme Disbursement No. (PS),Others under MSMEs Amt,Others under MSMEs A/C,KVIC WC Amt,KVIC WC A/C,KVIC TL Amt,KVIC TL A/C,Medium WC Amt,Medium WC A/C,Medium TL Amt,Medium TL A/C,Small WC Amt,Small WC A/C,Small TL Amt,Small TL A/C,Micro WC Amt,Micro WC A/C,Micro TL Amt,Micro TL A/C
Ri Bhoi,24938.85,897,522.86,159,7.06,7,69.22,22,1198.94,3,3596.82,9,2910.24,12,7362.34,35,2197.96,247,7073.41,403
