District,Loans to Weaker Amt,Loans to Weaker No.,Total Other PS Disbursement Amt,Total Other PS Disbursement No.,Housing Amt (PS),Housing A/C (PS),Education Amt (PS),Education A/C (PS)
Ri Bhoi,5251.88,5516,1102.38,247,1033.47,192,68.91,55
