district,Amt Loans weaker to,No Loans weaker to,PS Amt. Other Total Disb,Disb Other Total No. PS,Amt Credit Informal,A/C Credit Informal,Amt Energy Renewable,A/C able Energy Renew-,ture Social Amt. Infrastruc-,A/C Infra- Social structure,(PS) Amt Housing,(PS) A/C Housing,(PS) Amt Education,(PS) A/C Education,Amt Credit Export,A/C Credit Export
Ri Bhoi,7802.47,7275,1253.75,221,5.94,7,589,2,0,0,556.71,123,102.1,89,0,0
