district,NPA Amt.% MUDRA,NPA Total Amt. MUDRA,NPA Total No. MUDRA,O/S Total Amt. MUDRA,O/S Total No. MUDRA,Amt. NPA Tarun,No. NPA Tarun,O/S Tarun Amt.,No. O/S Tarun,NPA Kishore Amt.,NPA No. Kishore,O/S Amt. Kishore,O/S No. Kishore,Amt. NPA Sishu,No. NPA Sishu,Sishu Amt. O/S,O/S Sishu No.
Ri Bhoi,8.3,489.35,789,5892.55,7108,119.79,36,1826.15,326,305.37,303,3087.84,2632,64.19,450,978.56,4150
